Street Number	Street Name	Zip Code	Full Address	Latitude	Longitude	Pickup Type	Grade	Geocode	Student Uses Wheelchair	Requires Monitor	Child Safety Restraint System	Neighborhood Safety Score	Proposed Maximium Walk to Stop Distance	Assigned School	Current School Start Time	Current School End Time	School Address	School Latitude	School Longitude
58	NEPONSET AV	2131	58 Neponset Ave	42.28659	-71.11601	Corner	K	25025110301				4	0.2	John Gorman School	8:30:00 AM	4:00:00 PM	"110 Beachview Rd, 02128"	42.391629	-71.005053
58	PRESCOTT ST	2136	58 Prescott St	42.234414	-71.133859	D2D	2	25025140201				3	0.4	Bill Carrigan School	7:30:00 AM	2:10:00 PM	"55 Malcolm X Blvd, 02120"	42.330843	-71.088386
58	THATCHER ST	2136	58 Thatcher St	42.26698	-71.11746	D2D	K	25025140400				3	0.3	Dick Bresciani School	7:30:00 AM	3:00:00 PM	"20 Church St, 02116"	42.348816	-71.068212
58	ALDIE ST	2134	58 Aldie St	42.35894	-71.13409	D2D	6	25025000100				5	0.4	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
58	MILTON AV	2136	58 Milton Ave	42.2533	-71.114	Corner	3	25025140202				2	0.5	Wade Boggs School	7:30:00 AM	2:10:00 PM	"50 School St, 02129"	42.377893	-71.064634
58	RIVER ST	2126	58 River St	42.27165	-71.07273	Corner	5	25025100900				5	0.4	Ben Mondor School	7:30:00 AM	3:00:00 PM	"205 Townsend St, 02121"	42.316794	-71.084757
58	SULLIVAN ST	2129	58 Sullivan St	42.379	-71.06535	Corner	1	25025040300				3	0.4	Mel Parnell School	8:30:00 AM	3:10:00 PM	"71 Pleasant St, 02125"	42.31365	-71.059813
58	PRINCE ST	2113	58 Prince St	42.36485	-71.05506	Corner	1	25025030400				3	0.4	Mike Greenwell School	8:30:00 AM	3:10:00 PM	"1060 Morton St, 02126"	42.277863	-71.077536
58	OLNEY ST	2121	58 Olney St	42.3054	-71.07152	D2D	4	25025091800				6	0.5	Wade Boggs School	7:30:00 AM	2:10:00 PM	"50 School St, 02129"	42.377893	-71.064634
58	ORCHARDFIELD ST	2122	58 Orchardfield St	42.30475	-71.05704	Corner	K	25025091600				6	0.3	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
59	BRAINERD RD	2134	59 Brainerd Rd # 505	42.34806	-71.13283	D2D	5	25025000704				4	0.4	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
59	OAKTON AV	2122	59 Oakton Ave	42.28677	-71.05157	D2D	4	25025100700				3	0.3	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
59	PAUL GORE ST	2130	59 Paul Gore St	42.31951	-71.10836	Corner	2	25025120600				3	0.4	Billy Goodman School	8:30:00 AM	4:00:00 PM	"20 Child Street, 02130"	42.307318	-71.114485
59	GLIDE ST	2122	59 Glide St # 59	42.284889	-71.050988	Corner	6	25025100700				3	0.5	Jean Yawkey School	9:30:00 AM	5:00:00 PM	"105 Cummins Hgwy, 02131"	42.283304	-71.125275
59	GROVE ST	2132	59 Grove St	42.26682	-71.1607	Corner	5	25025130404				3	0.5	George Scott School	9:30:00 AM	5:00:00 PM	"152 Arlington St, 02116"	42.34842	-71.068867
59	BOWDOIN AV	2121	59 Bowdoin Ave	42.30103	-71.07485	Corner	3	25025091900				6	0.5	Eddie Collins School	7:30:00 AM	3:00:00 PM	"50 St Mary St, 02215"	42.347944	-71.106757
59	NEPONSET AV	2122	59 Neponset Ave	42.295708	-71.054507	D2D	6	25025092101				6	0.4	George Lewis School	8:30:00 AM	3:10:00 PM	"10 Fenwood Rd, 02115"	42.33392	-71.106364
59	RUTLAND ST	2118	59 Rutland St	42.34027	-71.0762	D2D	3	25025070500				4	0.3	Jason Varitek School	9:30:00 AM	5:00:00 PM	"205 Roxbury St, 02119"	42.330591	-71.091208
59	NEWFIELD ST	2132	59 Newfield St	42.2906	-71.16669	Corner	1	25025130100				1	0.4	Roger Clemens School	7:30:00 AM	3:00:00 PM	"200 Heath St, 02130"	42.326009	-71.106552
59	BURRELL ST	2119	59 Burrell St	42.3231	-71.06975	D2D	6	25025090600				6	0.5	Frank Malzone School	8:30:00 AM	4:00:00 PM	"20 Kearsarge Ave, 02119"	42.327022	-71.081716
59	ARBORWAY ST	2130	59 Arborway	42.31102	-71.12295	D2D	K	25025120105				1	0.3	Bruce Hurst School	8:30:00 AM	4:00:00 PM	"144 McBride St, 02130"	42.306584	-71.109228
59	GLENWAY ST	2121	59 Glenway St	42.300537	-71.083508	Corner	K	25025090100				7	0.3	Cy Young School	7:30:00 AM	2:10:00 PM	"655 Metropolitan Av, 02136"	42.262783	-71.117881
59	BRAINERD RD	2134	59 Brainerd Rd # 412	42.34806	-71.13283	Corner	1	25025000704				4	0.2	Eddie Kasko School	8:30:00 AM	4:00:00 PM	"97 Peterborough St, 02215"	42.343455	-71.099084
59	NEW HAVEN ST	2132	59 New Haven St	42.26575	-71.16653	Corner	5	25025130402				2	0.5	Dennis Eckersley School	7:30:00 AM	2:10:00 PM	"75 Malcolm X Blvd, 02120"	42.332063	-71.090845
59	W CEDAR ST	2114	59 W Cedar St # 6	42.35981	-71.06996	Corner	3	25025020200				2	0.5	George Lewis School	8:30:00 AM	3:10:00 PM	"10 Fenwood Rd, 02115"	42.33392	-71.106364
59	CEDAR ST	2126	59 Cedar St	42.27388	-71.0756	Corner	2	25025100900				5	0.4	Jerry Remy School	8:30:00 AM	4:00:00 PM	"315 Mt Vernon St, 02125"	42.317753	-71.043822
59	SUMNER ST	2125	59 Sumner St # A	42.31762	-71.06221	Corner	5	25025091200				6	0.5	Mike Greenwell School	8:30:00 AM	3:10:00 PM	"1060 Morton St, 02126"	42.277863	-71.077536
59	HANCOCK ST	2114	59 Hancock St # 12	42.35926	-71.06456	Corner	1	25025020302				4	0.4	Lefty Grove School	7:30:00 AM	3:00:00 PM	"150 Norfolk Ave, 02119"	42.326126	-71.071284
59	PARSONS ST	2135	59 Parsons St	42.35177	-71.15453	D2D	5	25025000202				2	0.4	Tommy Harper School	8:30:00 AM	4:00:00 PM	"396 Northampton St, 02118"	42.340473	-71.08306
59	BYNNER ST	2130	59 Bynner St # 8	42.32383	-71.11108	Corner	1	25025120700				1	0.4	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
59	COPELAND ST	2119	59 Copeland St	42.32285	-71.07952	Corner	K	25025081800				7	0.3	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
59	WOODARD RD	2132	59 Woodard Rd	42.27917	-71.14737	D2D	3	25025130300				3	0.5	Dwight Evans School	8:30:00 AM	3:10:00 PM	"90 Warren Ave, 02116"	42.344252	-71.07349
59	BLOOMFIELD ST	2124	59 Bloomfield St	42.2992	-71.06846	D2D	4	25025092000				6	0.5	Joe Morgan School	8:30:00 AM	3:10:00 PM	"195 Leyden St, 02128"	42.388404	-71.004216
59	ST ANDREW RD	2128	59 Saint Andrew Rd	42.3843	-71.00267	Corner	3	25025051101				3	0.5	Billy Goodman School	8:30:00 AM	4:00:00 PM	"20 Child Street, 02130"	42.307318	-71.114485
59	COLEMAN ST	2125	59 Coleman St	42.307977	-71.066914	D2D	3	25025091800				6	0.3	Haywood Sullivan School	9:30:00 AM	4:10:00 PM	"20 Warren St, 02135"	42.350354	-71.145582
59	IMBARO RD	2136	59 Imbaro Rd	42.24332	-71.13833	Corner	4	25025140102				3	0.5	Rico Petrocelli School	8:30:00 AM	4:00:00 PM	"200 Heath St, 02130"	42.326009	-71.106552
59	DWINELL ST	2132	59 Dwinell St	42.29051	-71.16291	D2D	2	25025130100				1	0.4	Tris Speaker School	7:30:00 AM	2:10:00 PM	"40 Pershing Rd, 02130"	42.318999	-71.114084
59	ELM ST	2129	59 Elm St # 1	42.378454	-71.062837	Corner	3	25025040300				3	0.5	John Valentin School	9:30:00 AM	5:00:00 PM	"426 Beech St, 02131"	42.277735	-71.135332
60	N CRESCENT CIRCUIT NULL	2135	60 N Crescent Cirt	42.34875	-71.16547	Corner	4	25025000302				1	0.5	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
60	QUEENSBERRY ST	2215	60 Queensberry St # 04	42.34241	-71.09783	Corner	3	25025010203				6	0.5	Red Ruffing School	7:30:00 AM	2:10:00 PM	"30 Millstone Rd, 02136"	42.233938	-71.132846
60	MYRTLE ST	2114	60 Myrtle St # 6	42.359183	-71.066494	D2D	2	25025020101				2	0.3	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
60	BRYON RD	2467	60 Bryon Rd #60-2	42.301263	-71.167609	Corner	1	25025130100				1	0.2	Marty Barrett School	7:30:00 AM	3:00:00 PM	"189 Glenway St, 02121"	42.296597	-71.080657
60	L ST	2127	60 L St	42.336179	-71.035238	Corner	4	25025060501				4	0.5	Tim Wakefield School	9:30:00 AM	4:10:00 PM	"85 Olney St, 02121"	42.306015	-71.073605
60	L ST	2127	60 L St	42.336179	-71.035238	D2D	6	25025060501				4	0.4	Bill Carrigan School	7:30:00 AM	2:10:00 PM	"55 Malcolm X Blvd, 02120"	42.330843	-71.088386
60	WELD HILL ST	2130	60 Weld Hill St # 3	42.29771	-71.11182	D2D	5	25025110103				3	0.5	Red Ruffing School	7:30:00 AM	2:10:00 PM	"30 Millstone Rd, 02136"	42.233938	-71.132846
60	ST JOSEPH ST	2130	60 Saint Joseph St	42.30632	-71.11884	Corner	K	25025120104				2	0.3	Pedro Martinez School	8:30:00 AM	3:10:00 PM	"60 Glenmont Rd, 02135"	42.345453	-71.160198
60	ESTHER RD	2132	60 Esther Rd	42.28922	-71.14863	Corner	K	25025130200				2	0.3	Larry Gardner School	8:30:00 AM	4:00:00 PM	"325 Mt Vernon St, 02125"	42.317259	-71.042872
60	DUNBOY ST	2135	60 Dunboy St	42.35423	-71.1647	Corner	1	25025000301				2	0.4	Jim Lonborg School	8:30:00 AM	4:00:00 PM	"270 Columbia Rd, 02121"	42.309175	-71.0756
60	HARVARD ST	2111	60 Harvard St	42.34941	-71.06079	Corner	4	25025070200				7	0.3	George Digby School	8:30:00 AM	4:00:00 PM	"110 The Fenway, 02115"	42.341466	-71.091512
60	BOURNE ST	2130	60 Bourne St	42.29081	-71.11427	Corner	4	25025110301				4	0.5	Marty Barrett School	7:30:00 AM	3:00:00 PM	"189 Glenway St, 02121"	42.296597	-71.080657
60	MONTVIEW ST	2132	60 Montview St	42.28716	-71.15967	Corner	5	25025130200				2	0.4	Lefty Grove School	7:30:00 AM	3:00:00 PM	"150 Norfolk Ave, 02119"	42.326126	-71.071284
60	COMMERCIAL WHARF EAST  	2110	60 Commercial Whf E #60	42.362089	-71.04994	Corner	1	25025030300				7	0.2	Bobby Doerr School	7:30:00 AM	2:10:00 PM	"86 White St, 02128"	42.381099	-71.035074
60	QUEENSBERRY ST	2215	60 Queensberry St # 05	42.34241	-71.09783	D2D	1	25025010203				6	0.2	Curt Gowdy School	7:30:00 AM	3:00:00 PM	"95 G St, 02127"	42.332875	-71.044888
60	VERMONT ST	2132	60 Vermont St	42.28936	-71.16221	Corner	6	25025130200				2	0.5	Harry Hooper School	7:30:00 AM	2:10:00 PM	"9 Peacevale Rd, 02124"	42.285125	-71.076013
60	PARKTON RD	2130	60 Parkton Rd # 2	42.32211	-71.11457	D2D	K	25025120700				1	0.3	Carl Yastrzemski School	7:30:00 AM	3:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
60	AUGUSTUS AV	2131	60 Augustus Ave	42.2803	-71.12957	Corner	4	25025110403				2	0.5	Mike Greenwell School	8:30:00 AM	3:10:00 PM	"1060 Morton St, 02126"	42.277863	-71.077536
60	QUAIL ST	2132	60 Quail St	42.274623	-71.156614	Corner	6	25025130404				3	0.4	Joe Dobson School	8:30:00 AM	4:00:00 PM	"61 School St, 02119"	42.313946	-71.097867
60	JAMAICAWAY ST	2130	60 Jamaicaway #60-6	42.330285	-71.112014	Corner	K	25025081100				2	0.2	Rick Burleson School	7:30:00 AM	3:00:00 PM	"35 Sunnyside St, 02136"	42.251551	-71.133338
60	HILLSIDE ST	2120	60 Hillside St	42.33005	-71.10173	D2D	K	25025081001				5	0.3	Marty Barrett School	7:30:00 AM	3:00:00 PM	"189 Glenway St, 02121"	42.296597	-71.080657
60	BROADLAWN PK	2467	60 Broadlawn Park # 3D	42.301825	-71.165055	Corner	5	25025130100				1	0.5	Nomar Garciaparra School	8:30:00 AM	3:10:00 PM	"54 Dighton St, 02135"	42.347796	-71.155576
60	MORAINE ST	2130	60 Moraine St	42.31968	-71.11476	Corner	2	25025120400				3	0.4	Wes Ferrell School	8:30:00 AM	3:10:00 PM	"20 Child St, 02130"	42.307318	-71.114485
60	BURROUGHS ST	2130	60 Burroughs St # 35	42.31375	-71.11841	D2D	K	25025120103				1	0.2	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
60	LOUIS PRANG ST	2115	60 Louis Prang St	42.33796	-71.09662	Corner	2	25025010300				2	0.4	Luis Tiant School	9:30:00 AM	5:00:00 PM	"6 Shirley St, 02119"	42.323526	-71.072897
60	MELROSE ST	2116	60 Melrose St # 2	42.34877	-71.06918	Corner	4	25025070300				5	0.5	Roger Clemens School	7:30:00 AM	3:00:00 PM	"200 Heath St, 02130"	42.326009	-71.106552
60	CLARENDON PK	2131	60 Clarendon Park	42.27846	-71.12746	Corner	5	25025110403				2	0.4	Curt Gowdy School	7:30:00 AM	3:00:00 PM	"95 G St, 02127"	42.332875	-71.044888
60	GIBSON ST	2122	60 Gibson St # 209	42.29826	-71.05816	Corner	3	25025092101				6	0.3	Bill Carrigan School	7:30:00 AM	2:10:00 PM	"55 Malcolm X Blvd, 02120"	42.330843	-71.088386
61	BURROUGHS ST	2130	61-71 Burroughs St	42.314211	-71.117678	D2D	4	25025120103				1	0.5	George Lewis School	8:30:00 AM	3:10:00 PM	"10 Fenwood Rd, 02115"	42.33392	-71.106364
61	QUINT AV	2134	61 Quint Ave # 6	42.35098	-71.13397	Corner	2	25025000704				4	0.4	John Harrington School	8:30:00 AM	4:00:00 PM	"154 Ruskindale Rd, 02126"	42.26739	-71.104443
61	FREMONT ST	2126	61 Fremont St	42.3594	-71.0587	Corner	K	25025030300				7	0.3	John Valentin School	9:30:00 AM	5:00:00 PM	"426 Beech St, 02131"	42.277735	-71.135332
61	WREN ST	2132	61 Wren St	42.28061	-71.1512	Corner	1	25025130300				3	0.4	Sr. Kennedy School	8:30:00 AM	3:10:00 PM	"160 Harrishof St, 02119"	42.317688	-71.091564
61	REVERE ST	2114	61 Revere St # 5	42.35962	-71.06848	D2D	3	25025020200				2	0.5	George Digby School	8:30:00 AM	4:00:00 PM	"110 The Fenway, 02115"	42.341466	-71.091512
61	WALNUT RD	2132	61 Walnut Rd	42.26412	-71.16138	D2D	5	25025130404				3	0.5	Fred Lynn School	8:30:00 AM	4:00:00 PM	"80 School St, 02119"	42.314132	-71.099279
61	AUSTIN ST	2136	61 Austin St	42.26014	-71.1257	Corner	6	25025140107				2	0.5	Joe Cronin School	7:30:00 AM	2:10:00 PM	"35 Brookford St, 02125"	42.318206	-71.075627
61	SEYMOUR ST	2131	61 Seymour St	42.27948	-71.12145	D2D	6	25025110403				2	0.4	Bobby Doerr School	7:30:00 AM	2:10:00 PM	"86 White St, 02128"	42.381099	-71.035074
61	WOODARD RD	2132	61 Woodard Rd	42.27915	-71.14761	D2D	K	25025130300				3	0.3	George Digby School	8:30:00 AM	4:00:00 PM	"110 The Fenway, 02115"	42.341466	-71.091512
61	JOHNSWOOD RD	2131	61 Johnswood Rd	42.28276	-71.12238	Corner	4	25025110401				4	0.3	Vern Stephens School	9:30:00 AM	5:00:00 PM	"50 Bunker Hill St, 02129"	42.37668	-71.057759
61	CLARKWOOD ST	2126	61 Clarkwood St	42.27954	-71.08996	Corner	6	25025101102				6	0.4	Haywood Sullivan School	9:30:00 AM	4:10:00 PM	"20 Warren St, 02135"	42.350354	-71.145582
61	PARKER HILL AV	2120	61 Parker Hill Ave	42.330389	-71.109824	D2D	1	25025081100				2	0.2	Jim Rice School	8:30:00 AM	3:10:00 PM	"215 Dorchester St, 02127"	42.333728	-71.050617
61	FARRAGUT RD	2127	61 Farragut Rd # 1	42.33612	-71.02537	D2D	K	25025060101				1	0.3	Bob Stanley School	9:30:00 AM	5:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
61	PARK DR	2215	61 Park Dr # 7	42.342865	-71.095143	D2D	3	25025010408				3	0.3	Jason Varitek School	9:30:00 AM	5:00:00 PM	"205 Roxbury St, 02119"	42.330591	-71.091208
61	JACOB ST	2124	61 Jacob St	42.28461	-71.08407	D2D	6	25025100200				7	0.5	Jimmie Foxx School	7:30:00 AM	3:00:00 PM	"50 Burke St, 02127"	42.337285	-71.085266
61	PERSHING RD	2130	61 Pershing Rd	42.31933	-71.11508	Corner	3	25025120400				3	0.3	Haywood Sullivan School	9:30:00 AM	4:10:00 PM	"20 Warren St, 02135"	42.350354	-71.145582
61	P ST	2127	61 P St	42.33625	-71.02737	Corner	2	25025060101				1	0.4	Joe Morgan School	8:30:00 AM	3:10:00 PM	"195 Leyden St, 02128"	42.388404	-71.004216
61	P ST	2127	61 P St	42.33625	-71.02737	Corner	6	25025060101				1	0.4	George Digby School	8:30:00 AM	4:00:00 PM	"110 The Fenway, 02115"	42.341466	-71.091512
61	W TREMLETT ST	2124	61 W Tremlett St	42.294015	-71.075045	D2D	K	25025092300				7	0.2	Dennis Eckersley School	7:30:00 AM	2:10:00 PM	"75 Malcolm X Blvd, 02120"	42.332063	-71.090845
62	CHILD ST	2136	62 Child St	42.25712	-71.12875	D2D	5	25025140107				2	0.5	Fred Lynn School	8:30:00 AM	4:00:00 PM	"80 School St, 02119"	42.314132	-71.099279
62	COMMONWEALTH AV	2116	62 Commonwealth Ave # 7	42.35242	-71.07453	D2D	3	25025010702				7	0.5	John Gorman School	8:30:00 AM	4:00:00 PM	"110 Beachview Rd, 02128"	42.391629	-71.005053
62	SAWYER AV	2125	62 Sawyer Ave	42.31218	-71.06151	Corner	5	25025091500				6	0.5	Eddie Kasko School	8:30:00 AM	4:00:00 PM	"97 Peterborough St, 02215"	42.343455	-71.099084
62	HOBSON ST	2135	62 Hobson St	42.35468	-71.16209	D2D	1	25025000201				2	0.2	Jerry Remy School	8:30:00 AM	4:00:00 PM	"315 Mt Vernon St, 02125"	42.317753	-71.043822
62	QUEENSBERRY ST	2215	62 Queensberry St # 118	42.34235	-71.09807	Corner	K	25025010203				6	0.2	Dick Radatz School	8:30:00 AM	4:00:00 PM	"1205 VFW Pkwy, 02132"	42.282206	-71.174549
62	HARVARD AV	2134	62 Harvard Ave	42.35411	-71.1321	Corner	5	25025000802				4	0.5	Dick O'Connell School	8:30:00 AM	4:00:00 PM	"612 Metropolitan Av, 02136"	42.265228	-71.117446
62	ROANOKE RD	2136	62 Roanoke Rd	42.27089	-71.11081	Corner	1	25025140400				3	0.4	Cy Young School	7:30:00 AM	2:10:00 PM	"655 Metropolitan Av, 02136"	42.262783	-71.117881
62	FULLER ST	2124	62 Fuller St	42.28281	-71.06809	D2D	6	25025100400				5	0.4	Ellis Burks School	7:30:00 AM	2:10:00 PM	"90 Warren Ave, 02116"	42.344252	-71.07349
62	QUEENSBERRY ST	2215	62 Queensberry St # 102	42.34235	-71.09807	D2D	3	25025010203				6	0.5	George Scott School	9:30:00 AM	5:00:00 PM	"152 Arlington St, 02116"	42.34842	-71.068867
62	SUMMER ST	2132	62 Summer St	42.27513	-71.16082	D2D	1	25025130402				2	0.4	Rick Ferrell School	7:30:00 AM	3:00:00 PM	"570 Amer Legion Hwy, 02131"	42.286377	-71.107826
62	COMMONWEALTH AV	2116	62 Commonwealth Ave # 8	42.35242	-71.07453	Corner	3	25025010702				7	0.5	Dennis Eckersley School	7:30:00 AM	2:10:00 PM	"75 Malcolm X Blvd, 02120"	42.332063	-71.090845
62	MONTCALM AV	2135	62 Montcalm Ave	42.35306	-71.14837	D2D	3	25025000601				5	0.5	Tony Conigliaro School	8:30:00 AM	3:10:00 PM	"7 Bolster St, 02130"	42.321804	-71.105636
62	RIDLON RD	2126	62 Ridlon Rd	42.2709	-71.10545	Corner	K	25025140400				3	0.3	Jerry Remy School	8:30:00 AM	4:00:00 PM	"315 Mt Vernon St, 02125"	42.317753	-71.043822
62	MOZART ST	2130	62 Mozart St	42.32061	-71.10427	Corner	K	25025120500				6	0.2	Joe Dobson School	8:30:00 AM	4:00:00 PM	"61 School St, 02119"	42.313946	-71.097867
63	CHARLEMONT ST	2122	63 Charlemont St	42.28628	-71.05217	D2D	6	25025100700				3	0.5	Joe Dobson School	8:30:00 AM	4:00:00 PM	"61 School St, 02119"	42.313946	-71.097867
63	BROCK ST	2135	63 Brock St	42.35118	-71.16013	D2D	5	25025000202				2	0.5	Jason Varitek School	9:30:00 AM	5:00:00 PM	"205 Roxbury St, 02119"	42.330591	-71.091208
63	ROSSETER ST	2121	63 Rosseter St	42.30361	-71.07491	Corner	4	25025091900				6	0.3	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
63	ST BOTOLPH ST	2116	63 Saint Botolph St # 2	42.345748	-71.080074	Corner	6	25025010600				7	0.5	Mike Greenwell School	8:30:00 AM	3:10:00 PM	"1060 Morton St, 02126"	42.277863	-71.077536
63	CHILD ST	2136	63 Child St	42.25719	-71.12932	D2D	6	25025140107				2	0.5	Rick Burleson School	7:30:00 AM	3:00:00 PM	"35 Sunnyside St, 02136"	42.251551	-71.133338
63	WOODHAVEN ST	2126	63 Woodhaven St	42.27221	-71.09671	D2D	2	25025101001				4	0.4	Dick O'Connell School	8:30:00 AM	4:00:00 PM	"612 Metropolitan Av, 02136"	42.265228	-71.117446
63	WOODARD RD	2132	63 Woodard Rd	42.27911	-71.14779	Corner	2	25025130300				3	0.4	Dennis Eckersley School	7:30:00 AM	2:10:00 PM	"75 Malcolm X Blvd, 02120"	42.332063	-71.090845
63	THOMAS PK	2127	63 Thomas Park	42.33199	-71.04512	Corner	3	25025060400				2	0.5	Bill Monbouquette School	8:30:00 AM	4:00:00 PM	"240 Medford St, 02129"	42.380102	-71.061057
63	GLENWAY ST	2121	63 Glenway St	42.30047	-71.08335	Corner	5	25025090100				7	0.4	Tom Yawkey School	7:30:00 AM	2:10:00 PM	"70 Worcester St, 02118"	42.338748	-71.077747
63	BURBANK ST	2115	63 Burbank St # 63-2	42.34463	-71.08875	Corner	1	25025010403				4	0.4	Dick O'Connell School	8:30:00 AM	4:00:00 PM	"612 Metropolitan Av, 02136"	42.265228	-71.117446
63	ATLANTIC AV	2110	63 Atlantic Ave #7A	42.363	-71.05131	D2D	K	25025030300				7	0.3	Pete Runnels School	8:30:00 AM	3:10:00 PM	"95 Needham Rd, 02136"	42.243071	-71.124169
63	MARINE RD	2127	63 Marine Rd	42.3305	-71.03678	D2D	6	25025060301				2	0.5	Joe Castiglione School	7:30:00 AM	2:10:00 PM	"140 Russett Rd, 02132"	42.29256	-71.152211
63	ORIOLE ST	2132	63 Oriole St	42.27919	-71.15187	Corner	3	25025130300				3	0.5	Jimmy Collins School	7:30:00 AM	3:00:00 PM	"5125 Washington St, 02132"	42.263432	-71.155874
63	CHESTNUT AV	2130	63 Chestnut Ave # 3-A	42.320332	-71.103761	D2D	2	25025120500				6	0.4	Bobby Doerr School	7:30:00 AM	2:10:00 PM	"86 White St, 02128"	42.381099	-71.035074
63	GLENCLIFF RD	2131	63 Glencliff Rd	42.27259	-71.12636	D2D	6	25025140105				2	0.5	Ira Flagstaff School	8:30:00 AM	4:00:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
63	SAWYER AV	2125	63 Sawyer Ave	42.31234	-71.06096	Corner	6	25025091500				6	0.5	Bob Stanley School	9:30:00 AM	5:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
63	NONANTUM ST	2135	63 Nonantum St	42.34956	-71.1698	D2D	3	25025000301				2	0.5	Dennis Eckersley School	7:30:00 AM	2:10:00 PM	"75 Malcolm X Blvd, 02120"	42.332063	-71.090845
64	CHARLESGATE EAST  	2215	64 Charlesgate East #074	42.34684	-71.09052	Corner	2	25025010203				6	0.4	Cy Young School	7:30:00 AM	2:10:00 PM	"655 Metropolitan Av, 02136"	42.262783	-71.117881
64	SULLIVAN ST	2129	64 Sullivan St	42.37915	-71.06519	D2D	1	25025040300				3	0.4	Luis Tiant School	9:30:00 AM	5:00:00 PM	"6 Shirley St, 02119"	42.323526	-71.072897
64	QUEENSBERRY ST	2215	64 Queensberry St # 114	42.34209	-71.09814	Corner	5	25025010203				6	0.5	Bill Lee School	8:30:00 AM	3:10:00 PM	"25 Warren St, 02135"	42.349138	-71.145516
64	QUEENSBERRY ST	2215	64 Queensberry St # 114	42.34209	-71.09814	D2D	5	25025010203				6	0.5	Herb Pennock School	7:30:00 AM	2:10:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
64	WELD HILL ST	2130	64 Weld Hill St	42.29763	-71.11171	Corner	3	25025110103				3	0.3	Bill Monbouquette School	8:30:00 AM	4:00:00 PM	"240 Medford St, 02129"	42.380102	-71.061057
64	SUMMIT ST	2136	64 Summit St	42.25002	-71.11278	Corner	K	25025140202				2	0.3	Jimmy Collins School	7:30:00 AM	3:00:00 PM	"5125 Washington St, 02132"	42.263432	-71.155874
64	BAKER ST	2132	64 Baker St	42.27224	-71.16436	Corner	6	25025130402				2	0.5	Cy Young School	7:30:00 AM	2:10:00 PM	"655 Metropolitan Av, 02136"	42.262783	-71.117881
64	ADDINGTON RD	2132	64 Addington Rd	42.29045	-71.16402	D2D	2	25025130100				1	0.4	Nomar Garciaparra School	8:30:00 AM	3:10:00 PM	"54 Dighton St, 02135"	42.347796	-71.155576
64	ADDINGTON RD	2132	64 Addington Rd	42.29045	-71.16402	Corner	5	25025130100				1	0.5	Bob Stanley School	9:30:00 AM	5:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
64	NORTHBOURNE RD	2130	64 Northbourne Rd	42.29188	-71.11471	Corner	3	25025110103				3	0.5	Vern Stephens School	9:30:00 AM	5:00:00 PM	"50 Bunker Hill St, 02129"	42.37668	-71.057759
64	RIDGEWOOD ST	2122	64 Ridgewood St	42.30251	-71.0648	Corner	2	25025091700				5	0.4	Tim Wakefield School	9:30:00 AM	4:10:00 PM	"85 Olney St, 02121"	42.306015	-71.073605
64	BRYON RD	2467	64 Bryon Rd #B-64-1	42.300957	-71.168191	Corner	6	25025130100				1	0.5	Carl Yastrzemski School	7:30:00 AM	3:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
64	BEACON ST	2108	64 Beacon St	42.35647	-71.06905	D2D	K	25025020101				2	0.3	Dick Bresciani School	7:30:00 AM	3:00:00 PM	"20 Church St, 02116"	42.348816	-71.068212
64	LONDON ST	2128	64 London St	42.37165	-71.04064	Corner	2	25025050300				5	0.4	Carl Yastrzemski School	7:30:00 AM	3:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
64	CHICKATAWBUT ST	2122	64 Chickatawbut St	42.28574	-71.04956	D2D	5	25025100700				3	0.4	Lefty Grove School	7:30:00 AM	3:00:00 PM	"150 Norfolk Ave, 02119"	42.326126	-71.071284
64	COTTAGE ST	2128	64 Cottage St	42.36729	-71.03574	D2D	2	25025050400				4	0.4	Smoky Wood School	9:30:00 AM	5:00:00 PM	"302 Walnut Ave, 02119"	42.316916	-71.092292
